leaf_id	common_name	Phylum	Class	Order	Family	Genus	Family_AKA	Sequencing-approach	num_seqs	sum_contig_len	min_contig_len	avg_contig_len	max_contig_len	num_prot_seqs	GC	Source	Source-Detail
GVMAG-S-1101174-64.fltr.fna	GVMAG-S-1101174-64	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g236	Mimiviridae	cultivation-independent	28	734292	10179	26224.7	69681	666	26.77	Freshwater	Freshwater
SRX327520.277.dc.fltr.fna	SRX327520.277.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g236	Mimiviridae	cultivation-independent	42	974790	10134	23209.3	54617	851	27.21	Waste	hydrocarbon metagenome
GCA.002966405.1.ASM296640v1.fltr.fna	Bodo saltans virus strain=NG1	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g237	Mimiviridae	isolate	1	1385869	1385869	1385869	1385869	1126	25.31	Freshwater	eutrophic pond
GVMAG-M-3300023179-27.fltr.fna	GVMAG-M-3300023179-27	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g235	Mimiviridae	cultivation-independent	23	1033891	10332	44951.8	138022	920	27.86	Freshwater	Freshwater
KSW-C63.2.C.NODE.77.length.111426.cov.28.019018.fa																	
KSW-cf.coassembly.k141.428457.fa																	
KSW-cf.coassembly.k141.3228744.fa																	
KSW-C63.1.C.NODE.276.length.58015.cov.13.442633.fa																	
KSW-T63.2.C.NODE.5264.length.10698.cov.4.966645.fa																	
KSW-cf.coassembly.k141.2674233.fa																	
GVMAG-M-3300023179-103.fltr.fna	GVMAG-M-3300023179-103	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g234	Mimiviridae	cultivation-independent	11	660969	10252	60088.1	133680	629	25.78	Freshwater	Freshwater
GCA.003814045.1.ASM381404v1.fltr.fna	Dasosvirus sp. 	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g234	Mimiviridae	cultivation-independent	10	242572	12674	24257.2	42802	220	31.51	Soil	forest soil
GVMAG-S-1015567-333.fltr.fna	GVMAG-S-1015567-333	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g234	Mimiviridae	cultivation-independent	79	1518975	10130	19227.5	51650	1226	29.97	Marine	Marine
GVMAG-S-3300013131-119.fltr.fna	GVMAG-S-3300013131-119	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g234	Mimiviridae	cultivation-independent	31	916195	10112	29554.7	96176	762	27.54	Freshwater	Freshwater
GCA.003814085.1.ASM381408v1.fltr.fna	Faunusvirus sp. 	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g218	Mimiviridae	cultivation-independent	27	582585	10378	21577.2	56462	608	31.19	Soil	forest soil
GVMAG-M-3300009697-1.fltr.fna	GVMAG-M-3300009697-1	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g217	Mimiviridae	cultivation-independent	20	374644	10827	18732.2	43523	369	27.31	Host	Peat moss
ERX552255.53.dc.fltr.fna	ERX552255.53.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g216	Mimiviridae	cultivation-independent	20	445107	10278	22255.3	47368	441	20.55	Marine	Marine
ERX555926.32.dc.fltr.fna	ERX555926.32.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g215	Mimiviridae	cultivation-independent	52	960909	10189	18479	45724	952	22.36	Marine	Marine
GVMAG-S-ERX555967-93.fltr.fna	GVMAG-S-ERX555967-93	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g215	Mimiviridae	cultivation-independent	22	513146	10116	23324.8	94962	471	21.03	Marine	Marine
ERX288947.23.dc.fltr.fna	ERX288947.23.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g215	Mimiviridae	cultivation-independent	18	492322	11002	27351.2	75520	452	21.03	Marine	Marine
GVMAG-M-3300020165-43.fltr.fna	GVMAG-M-3300020165-43	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g215	Mimiviridae	cultivation-independent	22	790200	11045	35918.2	101996	706	22.26	Marine	Marine
GVMAG-M-3300025880-17.fltr.fna	GVMAG-M-3300025880-17	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g215	Mimiviridae	cultivation-independent	22	425686	10252	19349.4	44553	442	22.94	Marine	Marine
GVMAG-M-3300001348-16.fltr.fna	GVMAG-M-3300001348-16	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g215	Mimiviridae	cultivation-independent	30	703988	10209	23466.3	59827	678	24.68	Marine	Marine
GVMAG-M-3300023174-55.fltr.fna	GVMAG-M-3300023174-55	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g212	Mimiviridae	cultivation-independent	38	902952	10444	23761.9	47304	719	18.37	Freshwater	Freshwater
GVMAG-S-1035085-51.fltr.fna	GVMAG-S-1035085-51	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g211	Mimiviridae	cultivation-independent	10	314343	10258	31434.3	68772	286	27.72	Freshwater	Freshwater
GVMAG-M-3300017788-2.fltr.fna	GVMAG-M-3300017788-2	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g209	Mimiviridae	cultivation-independent	22	445737	10167	20260.8	38604	415	21.39	Freshwater	Freshwater
GVMAG-M-3300017788-7.fltr.fna	GVMAG-M-3300017788-7	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g210	Mimiviridae	cultivation-independent	24	376532	10062	15688.8	33189	322	22.25	Freshwater	Freshwater
GVMAG-M-3300023174-174.fltr.fna	GVMAG-M-3300023174-174	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g210	Mimiviridae	cultivation-independent	25	699126	10474	27965	75062	578	25.45	Freshwater	Freshwater
GVMAG-M-3300023174-97.fltr.fna	GVMAG-M-3300023174-97	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g210	Mimiviridae	cultivation-independent	14	201502	10081	14393	27880	192	24.66	Freshwater	Freshwater
GVMAG-M-3300023179-115.fltr.fna	GVMAG-M-3300023179-115	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g214	Mimiviridae	cultivation-independent	19	424923	10237	22364.4	35207	406	23.87	Freshwater	Freshwater
GVMAG-S-1035348-10.fltr.fna	GVMAG-S-1035348-10	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g214	Mimiviridae	cultivation-independent	11	308581	13330	28052.8	54962	294	25.75	Freshwater	Freshwater
GVMAG-M-3300023184-104.fltr.fna	GVMAG-M-3300023184-104	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g214	Mimiviridae	cultivation-independent	15	455414	11555	30360.9	58801	423	23.98	Freshwater	Freshwater
GVMAG-S-1101165-58.fltr.fna	GVMAG-S-1101165-58	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_12	g300	-	cultivation-independent	17	333855	10559	19638.5	37151	352	23.4	Freshwater	Freshwater
GVMAG-M-3300023174-205.fltr.fna	GVMAG-M-3300023174-205	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g213	Mimiviridae	cultivation-independent	19	401763	10012	21145.4	55086	382	25.5	Freshwater	Freshwater
GVMAG-M-3300023174-136.fltr.fna	GVMAG-M-3300023174-136	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g213	Mimiviridae	cultivation-independent	17	569835	10295	33519.7	95759	511	26.43	Freshwater	Freshwater
GVMAG-M-3300023179-145.fltr.fna	GVMAG-M-3300023179-145	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g213	Mimiviridae	cultivation-independent	32	654681	10223	20458.8	46200	578	25.16	Freshwater	Freshwater
GVMAG-M-3300023179-4.fltr.fna	GVMAG-M-3300023179-4	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g213	Mimiviridae	cultivation-independent	16	680589	10845	42536.8	148448	638	21.92	Freshwater	Freshwater
GVMAG-M-3300023184-43.fltr.fna	GVMAG-M-3300023184-43	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g213	Mimiviridae	cultivation-independent	19	353273	10043	18593.3	51714	310	27.56	Freshwater	Freshwater
oPacV.662.fltr.fna	oPacV.662	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g227	Mimiviridae	cultivation-independent	12	635653	16274	52971.1	150190	600	31.02	Marine	Seawater
SRX802077.79.dc.fltr.fna	SRX802077.79.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g226	Mimiviridae	cultivation-independent	26	815063	10359	31348.6	79453	804	23.69	Marine	Marine
cPacV.1605.fltr.fna	cPacV.1605	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g226	Mimiviridae	cultivation-independent	11	1585594	11533	144144.9	363384	1528	24.6	Marine	Seawater
GCA.000889395.1.ViralProj59783.fltr.fna	Cafeteria roenbergensis virus BV-PW1 strain=BV-PW1	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g225	Mimiviridae	isolate	1	617453	617453	617453	617453	557	23.34	Marine	Gulf of Mexico coastal waters
GVMAG-M-3300020185-49.fltr.fna	GVMAG-M-3300020185-49	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g221	Mimiviridae	cultivation-independent	27	802297	10167	29714.7	90832	830	24.61	Marine	Marine
ERX552254.13.dc.fltr.fna	ERX552254.13.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g219	Mimiviridae	cultivation-independent	44	960936	10340	21839.5	78765	964	22.55	Marine	Marine
GVMAG-M-3300025622-31.fltr.fna	GVMAG-M-3300025622-31	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g219	Mimiviridae	cultivation-independent	16	256754	11269	16047.1	32836	212	23.52	Marine	Marine
ERX555952.65.dc.fltr.fna	ERX555952.65.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g219	Mimiviridae	cultivation-independent	43	752431	10211	17498.4	52218	707	24.68	Marine	Marine
mPacV.611.fltr.fna	mPacV.611	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g220	Mimiviridae	cultivation-independent	7	610889	22867	87269.9	228203	573	25.32	Marine	Seawater
ERX552256.53.dc.fltr.fna	ERX552256.53.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g220	Mimiviridae	cultivation-independent	5	181046	17126	36209.2	59361	174	23.71	Marine	Marine
GVMAG-M-3300024261-33.fltr.fna	GVMAG-M-3300024261-33	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g220	Mimiviridae	cultivation-independent	15	489564	10000	32637.6	125231	478	25.8	Marine	Marine
GVMAG-M-3300022752-81.fltr.fna	GVMAG-M-3300022752-81	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g220	Mimiviridae	cultivation-independent	9	135188	10056	15020.9	26998	124	31.09	Freshwater	Freshwater
GVMAG-M-3300023184-177.fltr.fna	GVMAG-M-3300023184-177	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g220	Mimiviridae	cultivation-independent	11	526668	11364	47878.9	186052	505	23.2	Freshwater	Freshwater
GVMAG-M-3300023179-54.fltr.fna	GVMAG-M-3300023179-54	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g223	Mimiviridae	cultivation-independent	14	549528	10177	39252	107687	518	24.34	Freshwater	Freshwater
GVMAG-M-3300023184-183.fltr.fna	GVMAG-M-3300023184-183	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g223	Mimiviridae	cultivation-independent	13	512103	12250	39392.5	107472	435	23	Freshwater	Freshwater
GVMAG-M-3300023179-61.fltr.fna	GVMAG-M-3300023179-61	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g223	Mimiviridae	cultivation-independent	17	514844	11958	30284.9	67621	478	23.61	Freshwater	Freshwater
GVMAG-M-3300022752-33.fltr.fna	GVMAG-M-3300022752-33	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g224	Mimiviridae	cultivation-independent	29	799080	10579	27554.5	90774	691	21.13	Freshwater	Freshwater
GVMAG-S-1101165-51.fltr.fna	GVMAG-S-1101165-51	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g224	Mimiviridae	cultivation-independent	18	284106	10026	15783.7	31431	287	21.43	Freshwater	Freshwater
GVMAG-M-3300023174-131.fltr.fna	GVMAG-M-3300023174-131	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g224	Mimiviridae	cultivation-independent	10	455719	12240	45571.9	102906	404	24	Freshwater	Freshwater
GVMAG-M-3300023174-31.fltr.fna	GVMAG-M-3300023174-31	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g222	Mimiviridae	cultivation-independent	16	343435	10024	21464.7	50863	311	24.32	Freshwater	Freshwater
GVMAG-M-3300023179-82.fltr.fna	GVMAG-M-3300023179-82	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g222	Mimiviridae	cultivation-independent	18	934878	10915	51937.7	267294	495	18.02	Freshwater	Freshwater
GVMAG-M-3300007522-31.fltr.fna	GVMAG-M-3300007522-31	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g222	Mimiviridae	cultivation-independent	14	295215	10276	21086.8	71983	221	21.29	Freshwater	Freshwater
GVMAG-M-3300013005-61.fltr.fna	GVMAG-M-3300013005-61	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g222	Mimiviridae	cultivation-independent	24	553206	10170	23050.3	60980	507	24.32	Freshwater	Freshwater
GVMAG-M-3300023174-43.fltr.fna	GVMAG-M-3300023174-43	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g222	Mimiviridae	cultivation-independent	26	580575	10076	22329.8	76535	520	20.23	Freshwater	Freshwater
GVMAG-S-3300013131-116.fltr.fna	GVMAG-S-3300013131-116	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g222	Mimiviridae	cultivation-independent	27	496095	10081	18373.9	46535	338	19.51	Freshwater	Freshwater
GVMAG-M-3300023179-2.fltr.fna	GVMAG-M-3300023179-2	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g222	Mimiviridae	cultivation-independent	19	800134	11632	42112.3	109662	653	20.06	Freshwater	Freshwater
GVMAG-M-3300007522-15.fltr.fna	GVMAG-M-3300007522-15	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_16	g222	Mimiviridae	cultivation-independent	18	483109	10040	26839.4	57956	426	23	Freshwater	Freshwater
GVMAG-M-3300023184-36.fltr.fna	GVMAG-M-3300023184-36	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_14	g256	-	cultivation-independent	12	345203	10589	28766.9	71228	340	34.41	Freshwater	Freshwater
GVMAG-M-3300013127-28.fltr.fna	GVMAG-M-3300013127-28	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_14	g255	-	cultivation-independent	9	122307	10202	13589.7	18572	102	21.48	Freshwater	Freshwater
GVMAG-M-3300025727-45.fltr.fna	GVMAG-M-3300025727-45	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_14	g251	-	cultivation-independent	7	276523	14112	39503.3	60279	289	29.12	Marine	Marine
GVMAG-M-3300025860-20.fltr.fna	GVMAG-M-3300025860-20	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_14	g252	-	cultivation-independent	8	595189	12149	74398.6	154521	687	29.46	Marine	Marine
GVMAG-M-3300017987-33.fltr.fna	GVMAG-M-3300017987-33	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_14	g253	-	cultivation-independent	25	418692	11263	16747.7	28240	404	46.12	Hypersaline_lake_water	Non-marine Saline and Alkaline
ERX556315.47.dc.fltr.fna	ERX556315.47.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_14	g254	-	cultivation-independent	21	1085061	13490	51669.6	159708	1051	29.66	Marine	Marine
GVMAG-M-3300017963-13.fltr.fna	GVMAG-M-3300017963-13	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_14	g248	-	cultivation-independent	27	491479	10127	18202.9	43646	448	34.68	Hypersaline_lake_water	Non-marine Saline and Alkaline
GVMAG-S-1035435-20.fltr.fna	GVMAG-S-1035435-20	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_14	g249	-	cultivation-independent	19	341183	10252	17957	40877	407	30.21	Freshwater	Freshwater
SRX559902.76.dc.fltr.fna	SRX559902.76.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_14	g250	-	cultivation-independent	12	445863	12832	37155.3	76358	468	36.82	Waste	hydrocarbon metagenome
GVMAG-M-3300009169-14.fltr.fna	GVMAG-M-3300009169-14	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_14	g250	-	cultivation-independent	14	211195	10186	15085.4	32183	201	34.72	Freshwater	Freshwater
GVMAG-M-3300014204-73.fltr.fna	GVMAG-M-3300014204-73	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_14	g250	-	cultivation-independent	11	466742	10530	42431.1	78940	459	41.46	Waste	Landfill
GVMAG-M-3300017963-43.fltr.fna	GVMAG-M-3300017963-43	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g267	-	cultivation-independent	3	573215	96431	191071.7	242371	573	46	Hypersaline_lake_water	Non-marine Saline and Alkaline
SRX802077.35.dc.fltr.fna	SRX802077.35.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g268	-	cultivation-independent	6	477992	41437	79665.3	203920	491	26.75	Marine	Marine
GVMAG-S-1074262-49.fltr.fna	GVMAG-S-1074262-49	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g269	-	cultivation-independent	12	430510	11405	35875.8	94286	471	22.96	Marine	Marine
GVMAG-M-3300017963-10.fltr.fna	GVMAG-M-3300017963-10	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g265	-	cultivation-independent	16	361079	11224	22567.4	62717	405	43.22	Hypersaline_lake_water	Non-marine Saline and Alkaline
KSW-cf.coassembly.k141.1500695.fa																	
GVMAG-M-3300005613-33.fltr.fna	GVMAG-M-3300005613-33	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g264	-	cultivation-independent	6	328178	15621	54696.3	132697	346	27.74	Hypersaline_lake_water	Non-marine Saline and Alkaline
GVMAG-M-3300023174-206.fltr.fna	GVMAG-M-3300023174-206	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g263	-	cultivation-independent	21	579727	11396	27606	100661	550	33.43	Freshwater	Freshwater
GVMAG-S-3300002466-75.fltr.fna	GVMAG-S-3300002466-75	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g263	-	cultivation-independent	18	338437	10162	18802.1	52792	355	26.51	Unclassified	Unclassified
GVMAG-M-3300005613-6.fltr.fna	GVMAG-M-3300005613-6	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g266	-	cultivation-independent	10	377443	10234	37744.3	86327	339	24.47	Hypersaline_lake_water	Non-marine Saline and Alkaline
GVMAG-M-3300023112-4.fltr.fna	GVMAG-M-3300023112-4	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g262	-	cultivation-independent	21	547074	10260	26051.1	90872	582	25.16	Marine	Marine
KSW-T63.2.C.NODE.1924.length.20828.cov.69.772301.fa																	
KSW-cf.coassembly.k141.273148.fa																	
KSW-C63.2.C.NODE.1299.length.23579.cov.35.418509.fa																	
KSW-cf.coassembly.k141.2993836.fa																	
GVMAG-M-3300005613-55.fltr.fna	GVMAG-M-3300005613-55	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g261	-	cultivation-independent	6	344471	19283	57411.8	143927	380	28.92	Hypersaline_lake_water	Non-marine Saline and Alkaline
KSW-T63.1.C.NODE.4126.length.11077.cov.29.572401.fa																	
KSW-cf.2nd.assembly.k141.3256152.fa																	
ERX556058.46.dc.fltr.fna	ERX556058.46.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g260	-	cultivation-independent	13	333509	11964	25654.5	58008	334	25.88	Marine	Marine
GVMAG-M-3300011013-19.fltr.fna	GVMAG-M-3300011013-19	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g260	-	cultivation-independent	15	333643	10019	22242.9	64743	355	26.52	Marine	Marine
GVMAG-M-3300027788-41.fltr.fna	GVMAG-M-3300027788-41	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g260	-	cultivation-independent	13	233109	10063	17931.5	34632	241	26.45	Marine	Marine
SRX803008.78.dc.fltr.fna	SRX803008.78.dc	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g259	-	cultivation-independent	24	635293	10169	26470.5	75447	641	29.42	Marine	Marine
GVMAG-S-3300000115-46.fltr.fna	GVMAG-S-3300000115-46	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g259	-	cultivation-independent	17	625619	10457	36801.1	101131	630	29.24	Marine	Marine
GVMAG-S-3300005613-42.fltr.fna	GVMAG-S-3300005613-42	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g258	-	cultivation-independent	27	963724	10322	35693.5	74570	1086	28.98	Hypersaline_lake_water	Non-marine Saline and Alkaline
GVMAG-S-3300005613-53.fltr.fna	GVMAG-S-3300005613-53	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g258	-	cultivation-independent	24	906781	10888	37782.5	87760	1035	30	Hypersaline_lake_water	Non-marine Saline and Alkaline
GVMAG-M-3300017971-33.fltr.fna	GVMAG-M-3300017971-33	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g258	-	cultivation-independent	33	664804	10365	20145.6	37202	766	32.16	Hypersaline_lake_water	Non-marine Saline and Alkaline
GVMAG-M-3300023184-64.fltr.fna	GVMAG-M-3300023184-64	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g257	-	cultivation-independent	30	986964	12216	32898.8	105145	932	20.87	Freshwater	Freshwater
GVMAG-M-3300023174-167.fltr.fna	GVMAG-M-3300023174-167	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g257	-	cultivation-independent	46	816473	10006	17749.4	40393	766	19.66	Freshwater	Freshwater
GVMAG-M-3300005613-38.fltr.fna	GVMAG-M-3300005613-38	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g257	-	cultivation-independent	23	766833	11357	33340.6	128134	717	24.2	Hypersaline_lake_water	Non-marine Saline and Alkaline
GVMAG-M-3300005613-49.fltr.fna	GVMAG-M-3300005613-49	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g257	-	cultivation-independent	23	1012080	10139	44003.5	128794	941	20.18	Hypersaline_lake_water	Non-marine Saline and Alkaline
GVMAG-M-3300005613-41.fltr.fna	GVMAG-M-3300005613-41	Nucleocytoviricota	Megaviricetes	Imitervirales	IM_13	g257	-	cultivation-independent	29	861516	10053	29707.4	63778	850	21.98	Hypersaline_lake_water	Non-marine Saline and Alkaline
